market_address,supply_assets_USD,borrow_assets_USD,liquidity_assets_USD,utilization,morpho_tokens,morpho_tokens_cumulative,borrow_asset_symbol,supply_asset_symbol
0x1e1ae51d4be670307788612599a46a73649ef85e28bab194d3ae00c3cd693ea7,10.042895288800365,0.0090729328871446,10.033822355913218,0.0009034186748161,0.0,7071.012631248101,PT-wstUSR-27MAR2025,USR
0x1e6e9014fc7b882490a0cd420475069563f80c319b5bf3ab2e4162b0549dd4dc,6.20069764358299,0.4844982139548527,5.716199429628138,0.0781365051141525,4.86331602367e-05,12.346496458488854,weETH,wstETH
0x1eda1b67414336cab3914316cb58339ddaef9e43f939af1fed162a989c98bc20,39671029.42936067,27669092.12479759,12001937.304563085,0.7298955655221451,650.3751905035095,518190.012592837,USD0++,USDC
0x1fe8bb2e930ffbff70c2383cf86286bd5f320ffffc7ef2789236a5362956a20f,0.0,0.0,0.0,0.0,0.0,0.0,WETH,wUSDM
0x20c3335036bffe0d1535a9adead0435daf46e9e9cbaad0e16fd76edc9e7d92ed,0.0,0.0,0.0,0.0,0.0,0.0,WETH,USDC
0x20c488469064c8e2f892dab33e8c7a631260817f0db57f7425d4ef1d126efccb,1.6103868673100037e-15,0.0,1.6103868673100037e-15,0.0,0.0,1920.0235019926,Re7wstETH,WETH
0x214c2bf3c899c913efda9c4a49adff23f77bbc2dc525af7c05be7ec93f32d561,2870615.551206063,2532430.175477753,338185.3757283101,0.8655348182611414,29.457258493920914,46612.01292562155,wrsETH,WETH
0x21e55c99123958ff5667f824948c97d0f64dfaa6e2848062e72bc68d200d35f9,61714294.81320543,54150784.534962334,7563510.278243095,0.8750111518861069,1048.2099395344997,33770.726171530514,PT-eUSDE-29MAY2025,USDC
0x226a59cd57c8c75ddaf440e2be68b92dbf8dafaed6a715290d0789d1fdc521c2,0.0,0.0,0.0,0.0,0.0,0.0,deUSD,USDC
0x2287407f0f42ad5ad224f70e4d9da37f02770f79959df703d6cfee8afc548e0d,15457.555475248691,12895.49198812717,2562.0634871215207,0.8295491335249466,0.1218042150281794,115951.01404285608,STONE,WETH
0x231bca4be855554a2dcd22b56e4e1828b1038b19b4f7632333baf9fc1204155d,0.10202685762,0.09102762762,0.0109992299999999,0.8921959680895165,0.0,4.39129160129e-05,wUSDM,USDT
0x23602f6b02b42474dae180391dc46ea8481ed7e7ad9085ea10210432acc75ac0,0.0,0.0,0.0,0.0,0.0,0.0,WETH,wUSDM
0x24671820d07d04ec33698c12624be903bfc09e7c80f9e049d533d71cacf8798b,20718.251166337875,9242.931899003408,11475.319267334467,0.4461253034977397,0.0,0.0,wstETH,jEUR
0x25bcb1c0b3dc48c6c24a5aaa2375c50a20287335d56a626fcefce8ff414d8c58,0.0,0.0,0.0,0.0,0.0,0.0,wstETH,tBTC
0x26be8674d9cb2cc1b6c2b111036c40c5b05d3daabc12bb83c9f959ee8963973a,0.0,0.0,0.0,0.0,0.0,310.21260382754326,None,SolvBTC.BBN
0x26e7fcd32471786bb15ee4586cb3ccd36d6062f1fa294eee7b64b2df0b9f82cf,0.0,0.0,0.0,0.0,0.0,0.0,sUSDS,USDT
0x26ea8b9d16c55c1f62aab304d40ea7b42a53478c907ea77a26157ea7f72ab736,0.0,0.0,0.0,0.0,0.0,0.0,cbBTC,sUSDS
0x278290bf72ec20495f3f57910bebac7f2f6a6aeff9e9d550f225b4ba26454fe0,2488316.4048036137,2258018.6498062126,230297.75499740103,0.907199423418938,42.76193692470664,940.914519857531,PT-USR-29MAY2025,USDC
0x27852bb453d4fe6ec918dd27b7136bb233d210aab1758a59ed8daaeec24f7b3d,101951.40471856116,94538.47909667264,7412.925621888513,0.930435890309992,1.7499932309259731,184112.92013333063,PT-sUSDE-27FEB2025,USDC
0x27dc2546042d49c948772a38432849a60fdb41f26af32fac42336f2278591296,0.0,0.0,0.0,0.0,0.0,0.0,wstETH,WETH
0x28c028a1af0fa01da5b9c46bb8d999e3e8e65b8304edc09fd8cbaef03a64cb35,0.0,0.0,0.0,0.0,0.0,0.0,ezETH,USDC
0x2950483000a5662c77e3fc727e243fd7eb32cf3c4e07325fe81613b66e5e1b45,2.001196411674704e-06,0.0,2.001196411674704e-06,0.0,0.0,0.0,wUSDR,USDbC
0x29d26625e8fb39bfcf675ce40fa4d4511e7fdc430c53cfa0e07de08554a1f83d,0.0,0.0,0.0,0.0,0.0,0.0,WETH,USDC
0x2a366fd267a5fd882c791781e3956e38b68108b4c17a9bb8090b90b37d47e0fb,2801.79632436112,2378.07640766648,423.7199166946398,0.848783155458081,0.0580511200875168,13.222352361501244,USR,USDC
0x2a3fb4e86d7294ced8be46851a4e9a5b946494b4ee373ccb464227b48aa0beb3,0.0859690324356945,0.0680942831173817,0.0178747493183127,0.7920792079207923,0.0,537.287500634663,PT-SolvBTC.BBN-27MAR2025,WBTC
0x2acda03be2d8f16fbd97c94db0bf4e30f98695f805550b5732b9a5b000113184,0.001,0.0,0.001,0.0,0.0,0.0,PT-sw-RLP-1750896023,USR
0x2adbada2c9997b34fd547f82f193ee582d17ce4d9347be55f04b561d1f742b81,0.0,0.0,0.0,0.0,0.0,18.595920657074046,None,msETH
0x2b1800a3b96cc786e4ae6d8f0c8047c0000fc2587939a3fbf14301a170d76537,3.23937387547795,1.6099688161125414e-15,3.239373875477949,4.97e-16,0.0,23661.176699975476,rswETH,WETH
0x2b8019e6b9bd3a6cb615c5ff73c21bb514cdbc30d1f7a797c082e5975500ef4b,9.9993e-07,0.0,9.9993e-07,0.0,0.0,70.83210042173903,cbBTC,USDT
0x2cbfb38723a8d9a2ad1607015591a78cfe3a5949561b39bde42c242b22874ec0,607265.7805886309,518403.1493862807,88862.63120235025,0.8536714830806821,5.131026833067315,1463.7295813624296,cbBTC,WETH
0x2daab4eb520e7eab0a6d432d2edfb11775c9544a6b5e441c2e0f74abcd48f975,191.9568870678249,92.6621355353112,99.29475153251374,0.4827942659606197,0.0,29788.55486210917,PT-USD0++-31OCT2024,USDC
0x2e211437b3f7efbd1c016b9d492899735e831b8dd16cc5d58c66f1252693dd0a,1.0305327706327858,0.9305327706327858,0.0999999999999999,0.9029674316155372,0.0,0.0,ezETH,USDA
0x2e9009781994c6ad5e15a242b56462459f692b1463a72c8751c5bce3fc2261d7,0.0,0.0,0.0,0.0,0.0,0.0,WBTC,PT-corn-eBTC-27MAR2025
0x2f9af50d3349c6d4dc33281ce16f97ec8a9b89baa21ffd88b3fbb9a34a90b036,60339406.24868811,0.0,60339406.24868811,0.0,950.7404639837814,57770.12069160371,None,wUSDL
